ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	group
GO:0030111	GO:0030111	regulation of Wnt signaling pathway	152/7469	280/12427	0.542857142857143	0.9032113688962	-2.01053894818579	0.980368596131836	0.999995971565355	0.884404426891361	EGR1/LMBR1L/NPHP4/TMEM9/BMAL1/DDIT3/HECW1/TNFAIP3/SOX10/CSNK1D/RNF220/EMD/TAX1BP3/GSK3A/NRARP/STK11/CSNK1E/CCN4/PPP1CA/ABL1/FAM53B/VGLL4/BAMBI/PRDM15/LIMD1/RNF213/SRC/GRB10/C12orf43/NPHP3/GSKIP/DKK1/SNAI2/CSNK1A1/TSKU/SKI/TLE5/FRAT1/NFATC1/ZNF703/SMARCA4/SOX13/RBX1/APCDD1/DACT1/OTUD5/LATS2/CCDC88C/SMAD3/FUZ/FOXO3/TLE2/KREMEN1/BMP2/WWOX/MACF1/ATP6V0C/PBXIP1/RUVBL2/TLR2/NXN/ATP6AP2/PTPRU/TSC2/OTULIN/CHD8/PPP2CA/TLE4/NKD2/PRKN/APP/CTNNB1/TRABD2B/VCP/JADE1/SOX17/FOXO1/PPM1B/TBL1X/GPRC5B/MESD/LRP4/FRZB/SIAH2/TCF7L2/EGFR/WNT5B/ISL1/DAAM2/SFRP2/ZNRF3/KANK1/CMAHP/CTDNEP1/CTNNBIP1/TBL1XR1/LGR4/SULF1/TMEM237/TLE1/DDX3X/RNF14/AMFR/SHISA2/YAP1/VANGL2/CDH2/TCF7L1/LGR6/ITGA3/NFKB1/CBY1/ZBED3/PSEN1/CAV1/GLI3/PPM1A/MAD2L2/CCAR2/WNK2/NLE1/SDHAF2/DKK3/RACK1/ILK/PLPP3/TGFB1/TPBG/LRP1/GID8/FZD1/ADGRA2/DISC1/KLF15/SHISA6/RSPO1/JUP/PTK7/IGFBP2/CAPRIN2/AXIN1/GLI1/IGFBP4/WNK1/DLX5/COL1A1/WNT5A/NOTCH1/SOX9/MDK/APOE/HSP90B1	152	go_bp
GO:0040029	GO:0040029	epigenetic regulation of gene expression	132/7469	245/12427	0.538775510204082	0.896420305972168	-2.00974988058202	0.980496069407761	0.999995971565355	0.884404426891361	EGR1/H1-2/ZNF335/GPX1/DOT1L/L3MBTL1/BCL6/HDAC7/KAT8/GSK3A/H3C6/MECP2/SIRT2/EHMT1/TNRC18/KLF2/PRMT7/SPEN/USP21/ZNHIT1/WBP2/RBM14/SGF29/CIZ1/TET3/H2AC21/KMT2D/MTA1/CREBZF/RBM15B/PARTICL/EHMT2/SMARCA4/H3C1/TFAP2C/ATAD2B/TRMT112/H2AC15/KMT2A/PHF1/H1-0/ARID1A/SMYD5/MACROH2A1/SUV39H1/APOBEC3F/PCGF3/OGG1/H2AC8/BAZ2A/HDAC11/H2AC7/ARID1B/ZNF445/SCMH1/NRDE2/METTL3/METTL23/WDR5/PHF2/H3C8/DPY30/HDAC6/ZNFX1/APP/BAHD1/HIPK2/H2AC6/MPHOSPH8/PHF19/RB1/GLYR1/NDN/SIRT7/LMNB2/IFI16/BAP1/TRIM27/SMARCB1/TRIM28/HDAC3/MORC2/MBD1/PTENP1-AS/SPI1/DDB1/NOC2L/MEN1/DNMT1/RBM15/SIN3A/H2AC20/PHB1/LMNA/H3C12/HDAC8/H3C4/APOBEC3C/H2AC25/YTHDC1/CDK2/ALKBH1/H2AZ2/JARID2/ALKBH4/SPHK2/HELLS/SPTY2D1/CENPV/MTA2/PRMT5/DIRAS3/RRP8/H3-3B/EZH1/TP53/VPS72/ZCWPW1/PADI2/ASH2L/USP7/KDM5A/UHRF2/H3C7/H3-3A/SUV39H2/AXIN1/SMARCD1/HNRNPK/SMARCA2/RNF8/HNRNPU	132	go_bp
GO:0035825	GO:0035825	homologous recombination	16/7469	36/12427	0.444444444444444	0.739471296172327	-1.92130933933991	0.980783327660032	0.999995971565355	0.884404426891361	MUS81/REC8/MSH5/EME2/KLHDC3/RAD51D/SLX4/CENPS/MLH1/NUCKS1/PSMC3IP/BARD1/CENPX/HDAC10/RAD51C/RNF212	16	go_bp
GO:0045839	GO:0045839	negative regulation of mitotic nuclear division	16/7469	36/12427	0.444444444444444	0.739471296172327	-1.92130933933991	0.980783327660032	0.999995971565355	0.884404426891361	DUSP1/BMP4/KLHL22/ANAPC15/XRCC3/TOM1L2/BUB3/NME6/GEN1/LCMT1/CDK5RAP2/BMP7/MAD2L2/MAD1L1/MAD2L1BP/IK	16	go_bp
GO:0060041	GO:0060041	retina development in camera-type eye	62/7469	121/12427	0.512396694214876	0.852530957157352	-2.00068508434465	0.981163688439033	0.999995971565355	0.884404426891361	FOS/NPHP4/RDH13/JMJD6/PRDM1/CLN8/ELP6/PER2/SKI/MERTK/NECTIN1/GNB1/CLCN2/TGIF1/SMARCA4/MYH10/IRX5/BBS1/STAT3/TUB/HIF1A/DLL4/ARHGEF15/SLC1A1/BMPR1B/NAGLU/RAB11FIP4/THRB/CHD7/TTLL5/AHI1/TTC8/HIPK2/ZHX2/GRN/HES1/COL4A1/IHH/CABP4/SDK2/LPCAT1/PDGFRB/GPM6A/LAMB2/FJX1/TFAP2A/CYP1B1/ZNF513/BBS4/BSG/PSEN1/SERPINF1/HIPK1/TGFB1/PTPRM/TMEM135/THY1/CLIC4/LARGE1/NOTCH1/SOX9/FZD4	62	go_bp
GO:0007281	GO:0007281	germ cell development	112/7469	210/12427	0.533333333333333	0.887365555406793	-2.02042263553952	0.981189065603626	0.999995971565355	0.884404426891361	IQCN/PABPC1L/ZBTB16/DNAH1/TTC21A/DNHD1/CATSPER2/CFAP69/CDC25B/DEFB1/REC8/EDN1/PPP2R1A/HSPA2/AKT1/CCDC159/PRDM1/BMP4/DPY19L2/KAT8/SLC9A8/GSK3A/MECP2/KAT5/SIRT2/BCL2L1/RFX2/PRMT7/SRC/CFAP44/CIB1/ZP3/SLC26A6/ZMYND15/ERCC1/RARA/TBC1D20/LSM14B/KMT2D/EHMT2/RAB24/CFAP119/CCDC136/NECTIN2/KIT/PRKACA/CCDC146/TARBP2/SUFU/PYGO2/FOXO3/BMPR1B/ANG/PLD6/PTCH1/WDR77/TTLL5/METTL3/SBF1/OSBP2/YIF1B/TTLL1/CTNNB1/INHBB/TDRKH/NDN/PAQR7/MTOR/UBE2J1/SELENOF/TRIM28/HEXB/ABHD2/DEAF1/RPS6KA2/ADGRG2/CFTR/IHH/STAU1/NSUN2/RPS6KB1/TUT7/SLIRP/PTN/AGFG2/YTHDC1/RAN/MLH1/AFF4/PITHD1/IGF1/MTA2/BBS4/PANX1/DIRAS3/H3-3B/TTC12/DNALI1/EIF4G3/H3-3A/BCAS2/GLI1/DYNLL1/SPAG6/KIAA0319L/PANK2/GMCL1/SMARCA2/ICA1L/KDM3A/RNF8/MDK	112	go_bp
GO:2000144	GO:2000144	positive regulation of DNA-templated transcription initiation	34/7469	70/12427	0.485714285714286	0.808136487959757	-1.97573425536308	0.981211654364049	0.999995971565355	0.884404426891361	MED15/MED29/JUN/KAT8/MED11/TAF10/NFKBIA/ZNHIT1/TAF6/ERCC1/MED26/MED24/TAF8/MED9/FOSL1/MED19/CEBPA/MED8/TAF4/MED12/TAF13/MED27/MED25/GTF2A2/TAF7/MED10/TAF1/NME2/CAND1/TAF3/NFKB1/TBP/SRF/TP53	34	go_bp
GO:0006582	GO:0006582	melanin metabolic process	6/7469	16/12427	0.375	0.623928906145401	-1.84743939346604	0.981320354407011	0.999995971565355	0.884404426891361	MC1R/CTNS/DDT/MFSD12/RAB38/WNT5A	6	go_bp
GO:0021846	GO:0021846	cell proliferation in forebrain	6/7469	16/12427	0.375	0.623928906145401	-1.84743939346604	0.981320354407011	0.999995971565355	0.884404426891361	AKNA/FGFR1/ARX/NUMB/GLI3/DISC1	6	go_bp
GO:0035855	GO:0035855	megakaryocyte development	6/7469	16/12427	0.375	0.623928906145401	-1.84743939346604	0.981320354407011	0.999995971565355	0.884404426891361	PTPN6/SH2B3/KIT/ZNF385A/SRF/MEIS1	6	go_bp
GO:0044550	GO:0044550	secondary metabolite biosynthetic process	6/7469	16/12427	0.375	0.623928906145401	-1.84743939346604	0.981320354407011	0.999995971565355	0.884404426891361	MC1R/CTNS/DDT/MFSD12/RAB38/WNT5A	6	go_bp
GO:0060252	GO:0060252	positive regulation of glial cell proliferation	6/7469	16/12427	0.375	0.623928906145401	-1.84743939346604	0.981320354407011	0.999995971565355	0.884404426891361	IL1B/MECP2/SLC7A5/IL6/VEGFC/ATXN1	6	go_bp
GO:1903779	GO:1903779	regulation of cardiac conduction	6/7469	16/12427	0.375	0.623928906145401	-1.84743939346604	0.981320354407011	0.999995971565355	0.884404426891361	PRKACA/EHD3/ATP2A2/ANK2/ATP2A3/GJA5	6	go_bp
GO:2001034	GO:2001034	positive regulation of double-strand break repair via nonhomologous end joining	6/7469	16/12427	0.375	0.623928906145401	-1.84743939346604	0.981320354407011	0.999995971565355	0.884404426891361	PNKP/KMT5C/PARP3/WRAP53/CYREN/MAD2L2	6	go_bp
GO:0007127	GO:0007127	meiosis I	27/7469	57/12427	0.473684210526316	0.788120723552085	-1.96781697380658	0.98139842219839	0.999995971565355	0.884404426891361	MUS81/CDC25B/REC8/MSH5/HSPA2/EME2/KLHDC3/UBB/RAD51D/SLX4/BCL2L11/EHMT2/SUN1/BAG6/ZSCAN21/FOXJ2/SLC2A8/SIRT7/CENPS/MLH1/PSMD13/PSMC3IP/CENPX/ZCWPW1/RAD51C/RNF212/P3H4	27	go_bp
GO:0060612	GO:0060612	adipose tissue development	27/7469	57/12427	0.473684210526316	0.788120723552085	-1.96781697380658	0.98139842219839	0.999995971565355	0.884404426891361	SLC25A25/ERRFI1/ABHD15/UBB/XBP1/ID2/HMGCS2/PPARD/FOSL2/DYRK1B/ARID5B/KLF7/IFRD1/IFRD2/CSF1/NCOA2/RORC/SPI1/TBL1XR1/SH3PXD2B/RASAL2/BBS4/ARRDC3/PLAAT3/HRAS/LIPA/PPARG	27	go_bp
GO:0071559	GO:0071559	response to transforming growth factor beta	129/7469	240/12427	0.5375	0.894298098808408	-2.02947477258476	0.981425295498805	0.999995971565355	0.884404426891361	FOS/FLCN/SNRNP70/THBS1/NFKBIZ/ARRB2/EDN1/JUN/RGCC/CILP/STK11/ABL1/ZFHX3/BAMBI/SRC/XBP1/HSPA1A/LDLRAD4/PMEPA1/STK16/DUSP22/TSKU/SKI/ITGB6/ZMIZ1/FNTA/ZFP36L2/LEMD3/ZFP36L1/GCNT2/ZNF703/PDPK1/TAB1/STAT3/CFLAR/LATS2/SELENON/FNDC4/HYAL2/CHST11/SMAD3/KMT2A/SMAD7/BRMS1/HSPA5/CREBBP/CDKN2B/SLC2A10/CITED2/LTBP2/TSC22D1/APPL2/BMP2/WWOX/ING1/GDF15/BCL9L/PPARA/TGFBRAP1/OVOL2/LRRC32/SNX25/EID2/CDH5/WNT2/PXN/ENG/ADAM9/HIPK2/NRROS/ZYX/SMURF1/PENK/CRK/SMAD9/ID1/ISL1/SPRED2/OGT/SAP130/SPI1/MEN1/SIN3A/RUNX3/ITGB5/SCX/CRKL/ADAM17/STRAP/TGFBR2/PDE2A/LRG1/NPNT/FYN/SAP30L/ITGA8/STUB1/MXRA5/GLG1/ITGA3/TGFBR1/PDCD5/LIMS1/CAV1/FKBP1A/PPM1A/TP53/HPGD/DKK3/BRMS1L/MTMR4/TGFB1/CAV2/ZNF451/SOX5/TGFB3/AXIN1/IL17RD/FBN1/RBBP7/PDGFD/PPARG/COL1A1/TWSG1/WNT5A/TGFB1I1/SOX9/FURIN/COL4A2	129	go_bp
GO:0045930	GO:0045930	negative regulation of mitotic cell cycle	95/7469	180/12427	0.527777777777778	0.878122164204638	-2.0215745920138	0.981455725956967	0.999995971565355	0.884404426891361	CHFR/KLF4/MUS81/DUSP1/MRNIP/VPS4A/GAS1/BCL6/PLK3/EME2/CDKN1A/RGCC/CCL2/BMP4/KLHL22/CDK5RAP3/ABL1/DCUN1D3/ANAPC15/TREX1/XRCC3/NABP1/BRSK1/ZFP36L2/TOM1L2/ZFP36L1/TAOK3/TRIM35/DACT1/IER3/CDKN2D/PPP1R10/TAOK2/WEE1/PRMT2/CDKN2B/BUB3/CTDSP1/FOXN3/BTN2A2/NME6/FBXO31/MDC1/INTS3/ZFYVE19/BTG3/GEN1/CTDSP2/STK35/LCMT1/CTNNB1/JADE1/RB1/CDC14B/NOP53/TPRA1/DGKZ/XPC/NABP2/SLFN11/BABAM1/PKD2/CDK2AP2/MUC1/GPR132/CDK5RAP2/RPA2/RFWD3/RPS27L/BRINP3/FZR1/CDK2/HEXIM2/UIMC1/GTPBP4/CDKN1B/INHBA/MBTPS1/BMP7/BARD1/TRIM39/CCND1/TP53/MAD2L2/NLE1/MAD1L1/FBXO7/SDE2/MAD2L1BP/IK/CACNB4/CTDSPL/FOXC1/KANK2/FHL1	95	go_bp
GO:0071560	GO:0071560	cellular response to transforming growth factor beta stimulus	125/7469	233/12427	0.536480686695279	0.892602154714451	-2.03115972516981	0.981537329235556	0.999995971565355	0.884404426891361	FOS/FLCN/SNRNP70/THBS1/NFKBIZ/ARRB2/EDN1/JUN/RGCC/CILP/STK11/ABL1/BAMBI/SRC/XBP1/HSPA1A/LDLRAD4/PMEPA1/STK16/DUSP22/TSKU/SKI/ITGB6/ZMIZ1/FNTA/ZFP36L2/LEMD3/ZFP36L1/GCNT2/ZNF703/PDPK1/TAB1/STAT3/CFLAR/LATS2/SELENON/HYAL2/CHST11/SMAD3/KMT2A/SMAD7/BRMS1/HSPA5/CREBBP/CDKN2B/SLC2A10/CITED2/LTBP2/TSC22D1/APPL2/BMP2/WWOX/ING1/GDF15/BCL9L/PPARA/TGFBRAP1/OVOL2/LRRC32/SNX25/EID2/CDH5/WNT2/PXN/ENG/ADAM9/HIPK2/NRROS/ZYX/SMURF1/PENK/CRK/SMAD9/ID1/ISL1/SPRED2/OGT/SAP130/SPI1/MEN1/SIN3A/ITGB5/SCX/CRKL/ADAM17/STRAP/TGFBR2/PDE2A/LRG1/NPNT/FYN/SAP30L/ITGA8/STUB1/GLG1/ITGA3/TGFBR1/PDCD5/LIMS1/CAV1/FKBP1A/PPM1A/TP53/HPGD/DKK3/BRMS1L/MTMR4/TGFB1/CAV2/ZNF451/SOX5/TGFB3/AXIN1/IL17RD/FBN1/RBBP7/PDGFD/PPARG/COL1A1/TWSG1/WNT5A/TGFB1I1/SOX9/FURIN/COL4A2	125	go_bp
GO:0051306	GO:0051306	mitotic sister chromatid separation	18/7469	40/12427	0.45	0.748714687374481	-1.95369909472537	0.981859696922999	0.999995971565355	0.884404426891361	DUSP1/PPP2R1A/NCAPH2/KLHL22/ANAPC15/XRCC3/DIS3L2/BUB3/ANAPC7/GEN1/LCMT1/RB1/CDK5RAP2/MAD2L2/MAD1L1/MAD2L1BP/IK/ANAPC11	18	go_bp
GO:0141156	GO:0141156	cAMP/PKA signal transduction	18/7469	40/12427	0.45	0.748714687374481	-1.95369909472537	0.981859696922999	0.999995971565355	0.884404426891361	MC1R/ADRB2/EDN1/PDE11A/CREM/PRKAR2A/PRKAR1A/PDE4B/PRKACA/PDE9A/APP/SESN2/PRKAR1B/PDE10A/PDE2A/PDE8B/RAMP3/PRKAR2B	18	go_bp
GO:0060485	GO:0060485	mesenchyme development	146/7469	270/12427	0.540740740740741	0.899690077009665	-2.04529621130682	0.981987459322082	0.999995971565355	0.884404426891361	NOMO3/VEGFA/EDN1/FAM83D/RET/SOX10/TCOF1/RGCC/BMP4/PEF1/KAT8/HAS2/IL1B/MAPK3/TAF10/POFUT2/BAMBI/MDM4/NOTCH4/SLC39A10/LDLRAD4/SEMA4A/DKK1/SNAI2/SP6/CFL1/ZDHHC7/ADIPOR1/ZFP36L1/AKNA/GCNT2/ZNF703/RBX1/OTUD5/IL6/BASP1/ZNF750/MSX1/SEMA4D/EFNA1/SMAD3/TRIM62/HIF1A/TNXB/GATA3/RFLNB/SMAD7/HNRNPAB/ADAM15/FOXA1/FUZ/NOS3/RDH10/CITED2/TBX3/BMP2/RADIL/DDX5/SMO/BCL9L/OVOL2/SEMA3F/STAT1/CUL7/PDCD6/SLC39A6/PPP2CA/SEMA7A/S100A4/WNT2/MSX2/OSR1/ENG/HOXA5/CTNNB1/SEMA6C/CRELD1/SEMA4G/NCAM1/MTOR/MEOX1/DLG5/HEYL/FRZB/TCF7L2/TRIM28/ADAM8/PKD2/FGFR1/ISL1/SPRED2/SFRP2/HES1/SEMA3E/SEMA4B/TEAD2/TBX1/SCX/BMP5/OLFM1/RNF7/ROBO1/TGFBR2/LRG1/ACTA1/SEMA4C/PDPN/ACTC1/DDX17/MAPK1/RTN4/YAP1/PHACTR4/NOLC1/SNAI1/LOXL2/CDH2/IGF1/SEMA3B/TGFBR1/BMP7/EMP2/TIAM1/MAD2L2/SDHAF2/TGFB1/NOMO1/TCF21/ZFP64/PTK7/DSG2/TGFB3/EDNRB/FOXC1/IL17RD/SEMA3C/LOXL3/ADAMTS5/COL1A1/WNT5A/TGFB1I1/NOTCH1/GLIPR2/SOX9/TBX2/MDK	146	go_bp
GO:0007423	GO:0007423	sensory organ development	231/7469	418/12427	0.552631578947368	0.919474177477433	-2.05548130521266	0.981999200634885	0.999995971565355	0.884404426891361	FOS/HSF4/SLC25A25/SLC25A27/KLF4/NPHP4/VEGFA/INSIG1/PPP1R13L/MAFB/ATG4B/EDN1/RDH13/ANGPTL7/JMJD6/JUN/PRDM1/NR4A3/SHROOM2/BMP4/WHRN/SMG9/PBX2/CLN8/ELMOD3/ATF4/ELP6/MAPK3/BCR/MAPKAPK2/ADAMTS9/PER2/STRA6/CTNS/FZD5/AQP1/BCAR3/TSKU/IFT122/SKI/MERTK/RARA/NECTIN1/GNB1/TBC1D20/BCL2L11/RARG/CLCN2/TGIF1/MYOM2/NF2/FKRP/SMARCA4/MYH10/INTS15/BAK1/IRX5/BBS1/STAT3/WNT2B/PI4KB/CCM2/ARHGAP35/MSX1/TUB/BLOC1S3/KIT/ADAM10/IFT27/SMAD3/TSHZ1/HIF1A/DLL4/CDK20/ARHGEF15/GATA3/ATP8B1/MYCL/PYGO2/RDH10/MPV17/CITED2/SLC1A1/TBX3/BMPR1B/MAF/BMP2/SIPA1L3/SDC4/NAGLU/B9D1/PBX3/SOD1/RAB11FIP4/LIMK2/KDM2B/THRB/CHD7/TTLL5/ANKRD24/EPHA2/CACNA1C/MYO7A/AHI1/CEBPA/TTC8/MEIS3/RING1/WNT7B/WNT2/CYTL1/OSR1/LRP10/HIPK2/CTNNB1/PRKRA/TMEM231/FLT1/LRIG1/FZD2/MFAP5/ZHX2/WNT9A/FRZB/MFAP2/RAC1/EGFR/TRAF3IP1/WNT5B/RAB18/FGFR1/SPRED2/TRIOBP/COL5A1/DVL2/BCL11B/C12orf57/COL8A2/OTX1/GRN/HES1/VIM/COL4A1/IHH/CABP4/SDK2/TBX1/LPCAT1/PDGFRB/SLC44A4/BMP5/GATA2/MFN2/GPM6A/PBX1/RCN1/TMC1/TGFBR2/LAMB2/SH3PXD2B/SALL2/ECE1/FJX1/FZR1/MAPK1/TFAP2A/ITGA8/CDKN1B/INHBA/NTRK3/PHACTR4/VANGL2/DDR1/CYP1B1/ASCL2/EFEMP1/IGF1/ZNF513/BBS4/TGFBR1/BMP7/BSG/GRHL2/CDH23/PSEN1/PKNOX1/SLC4A7/WDR19/SRF/GLI3/ALDH1A3/SERPINF1/PLAAT3/GET1/RPGR/MTERF4/IFT172/MEIS3P1/CC2D2A/HIPK1/HOXA13/TULP3/MEIS1/TGFB1/ZDHHC16/PTPRM/BHLHA15/TMEM135/THY1/PTK7/SCO2/PRRX1/FOXC1/CLIC4/FBN1/MYOM1/RPL38/LARGE1/DLX5/COL8A1/TWSG1/WNT5A/GABRB3/NOTCH1/WNT6/SOX9/C1QTNF5/TBX2/GRHL3/FZD4/KCNQ1	231	go_bp
GO:0008543	GO:0008543	fibroblast growth factor receptor signaling pathway	28/7469	59/12427	0.474576271186441	0.789604943370451	-1.98817881670638	0.982197109336835	0.999995971565355	0.884404426891361	CCN2/THBS1/FRS3/KL/GATA3/FUZ/NDST1/FIBP/RUNX2/GRB2/OFD1/FGFBP3/CTNNB1/SPRY4/FGFR3/FGFR1/FAM20C/CRKL/PRKD2/SULF1/SHISA2/CREB3L1/NPTN/NGFR/ZDHHC16/NRXN1/WNT5A/TBX2	28	go_bp
GO:0010972	GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	28/7469	59/12427	0.474576271186441	0.789604943370451	-1.98817881670638	0.982197109336835	0.999995971565355	0.884404426891361	CHFR/MRNIP/VPS4A/CDKN1A/CDK5RAP3/NABP1/BRSK1/TAOK3/IER3/TAOK2/WEE1/FOXN3/INTS3/ZFYVE19/STK35/CDC14B/NOP53/NABP2/BABAM1/GPR132/FZR1/HEXIM2/UIMC1/GTPBP4/MBTPS1/BARD1/TRIM39/FHL1	28	go_bp
GO:0042274	GO:0042274	ribosomal small subunit biogenesis	53/7469	105/12427	0.504761904761905	0.839828114938572	-2.02294454336438	0.982403806851492	0.999995971565355	0.884404426891361	PWP2/RRP7BP/RPS28/RRP7A/WDR46/ERCC2/IMP3/SNU13/KRI1/NOL6/TSR2/DHX37/TRMT112/FAU/NOM1/ERAL1/EXOSC10/MCAT/RPS5/RRP9/METTL17/TSR1/RPS19/RPS21/NOP9/UTP4/RRP36/RCC1L/RPS16/UTP3/NOL7/NOP56/RPS27L/UTP11/GTF2H5/ABT1/RPS19BP1/NOP14/LSM6/AK6/RPSA/NGDN/NAT10/PNO1/AATF/RPS8/SURF6/IMP4/RRS1/RPS9/BMS1/LTV1/UTP6	53	go_bp
GO:0042073	GO:0042073	intraciliary transport	19/7469	42/12427	0.452380952380952	0.752676140746833	-1.9705447300635	0.982426413173612	0.999995971565355	0.884404426891361	TTC21A/IFT57/IFT122/IFT43/TUB/IFT27/FUZ/RABL2B/DYNC2I1/TRAF3IP1/IFT46/DYNLT2B/ARL3/WDR19/RPGR/IFT172/IFT22/DYNLL1/KIF3B	19	go_bp
GO:0007283	GO:0007283	spermatogenesis	194/7469	354/12427	0.548022598870056	0.911805708415878	-2.06622755983693	0.982612584339765	0.999995971565355	0.884404426891361	IQCN/ZBTB16/TTLL3/DNAH1/NEURL4/TTC21A/DNHD1/CATSPER2/CFAP69/DEFB1/REC8/BMAL1/BCL6/TESK1/HSPA2/SPATA20/CCDC159/DPY19L2/MAST2/CFAP91/SLC9A8/ACOX1/CATSPERG/ALKBH5/KAT5/STK11/BCL2L1/CREM/FAM50A/GGT1/GPX4/RFX2/PRDX4/CTSH/MEA1/SPATA6L/HOXA10/BCL2L2/BCAP31/ATAT1/CFAP44/INPP5B/CIB1/TSPAN8/RNF114/OAZ3/MERTK/SLC26A6/ZMYND15/ERCC1/RARA/UPF3A/TBC1D20/SPATA2/BCL2L11/AZIN2/EHMT2/NDRG3/TESK2/SUN1/CREB3L4/RBX1/AR/CFAP119/CCDC136/HERC2/CDK16/DAZAP1/NECTIN2/KIT/PRKACA/IFT27/BAG6/CALR/BRD2/ZFP41/BCKDK/PHC2/CCDC146/TARBP2/SUFU/SYNE1/PYGO2/PAFAH1B2/HOXA9/ZSCAN21/SLC4A2/ATN1/DPCD/DEDD/HOXA11/SOD1/LIMK2/TMEM119/PLD6/PTCH1/SEPTIN4/KDM2B/ODF2/TTLL5/C3orf62/METTL3/IGF2R/TMEM203/SBF1/PGM3/OSBP2/FOXJ2/YIF1B/TTLL1/INHBB/TDRKH/RB1/SOX17/TYRO3/UBE2J1/TRIM27/SELENOF/USP42/LRRC8A/ABHD2/SLC19A2/ADGRG2/SGPL1/KHDRBS1/MAMLD1/HSF1/BIRC3/CFTR/NSUN2/ACE/LGR4/ADAMTS2/HADH/CNBD2/SLIRP/H1-1/CRKL/MYCBP/PRSS21/PATZ1/TCFL5/MKRN2/AGFG2/GORASP2/WIPF3/TP63/YTHDC1/RAN/PAFAH1B3/TSGA10/AXL/B4GALNT1/MLH1/PUM1/PAIP2/GAMT/AFF4/CRTAP/CUL4A/PITHD1/BBS4/TBP/PARP11/H3-3B/TTC12/DNALI1/SEPTIN6/ZCWPW1/CLDN11/RAD51C/NR2C2/EIF4G3/RGS2/SHISA6/GJA1/H3-3A/PRKAG1/TSNAX/RAD23B/GLI1/DYNLL1/SPAG6/NOTCH1/KIAA0319L/SSH2/SOX9/PANK2/GMCL1/SMARCA2/ICA1L/KDM3A/RNF8/SFMBT1	194	go_bp
GO:0014841	GO:0014841	skeletal muscle satellite cell proliferation	5/7469	14/12427	0.357142857142857	0.594218005852763	-1.86449857325167	0.982889213714564	0.999995971565355	0.884404426891361	PPARD/AKIRIN1/STAT3/CFLAR/PAXBP1	5	go_bp
GO:0016074	GO:0016074	sno(s)RNA metabolic process	5/7469	14/12427	0.357142857142857	0.594218005852763	-1.86449857325167	0.982889213714564	0.999995971565355	0.884404426891361	EXOSC6/EXOSC10/NUDT16/RNF113A/EXOSC2	5	go_bp
GO:0055012	GO:0055012	ventricular cardiac muscle cell differentiation	5/7469	14/12427	0.357142857142857	0.594218005852763	-1.86449857325167	0.982889213714564	0.999995971565355	0.884404426891361	RARA/RXRB/MYH10/LMNA/FHL2	5	go_bp
GO:0060856	GO:0060856	establishment of blood-brain barrier	5/7469	14/12427	0.357142857142857	0.594218005852763	-1.86449857325167	0.982889213714564	0.999995971565355	0.884404426891361	MXRA8/CTNNB1/ADGRA2/LSR/FZD4	5	go_bp
GO:0070198	GO:0070198	protein localization to chromosome, telomeric region	5/7469	14/12427	0.357142857142857	0.594218005852763	-1.86449857325167	0.982889213714564	0.999995971565355	0.884404426891361	TPP1/MACROH2A1/TERF2IP/TERF2/GNL3L	5	go_bp
GO:0070212	GO:0070212	protein poly-ADP-ribosylation	5/7469	14/12427	0.357142857142857	0.594218005852763	-1.86449857325167	0.982889213714564	0.999995971565355	0.884404426891361	CASP7/MACROH2A1/CASP1/YARS1/PARP14	5	go_bp
GO:1904177	GO:1904177	regulation of adipose tissue development	5/7469	14/12427	0.357142857142857	0.594218005852763	-1.86449857325167	0.982889213714564	0.999995971565355	0.884404426891361	KLF7/NCOA2/SPI1/PLAAT3/PPARG	5	go_bp
GO:2000671	GO:2000671	regulation of motor neuron apoptotic process	5/7469	14/12427	0.357142857142857	0.594218005852763	-1.86449857325167	0.982889213714564	0.999995971565355	0.884404426891361	MAP3K12/ZPR1/NEFL/MAP2K7/RHOA	5	go_bp
GO:2000831	GO:2000831	regulation of steroid hormone secretion	5/7469	14/12427	0.357142857142857	0.594218005852763	-1.86449857325167	0.982889213714564	0.999995971565355	0.884404426891361	NKX3-1/CRY1/CRY2/ECRG4/SPP1	5	go_bp
GO:0010976	GO:0010976	positive regulation of neuron projection development	64/7469	125/12427	0.512	0.851870933190521	-2.04291865938743	0.982939206693235	0.999995971565355	0.884404426891361	PPP2R5B/RET/PLXNB3/CUX2/NCKIPSD/ALKAL2/CAMK1/ABL1/SLC30A1/COBL/EEF2K/CFLAR/ARHGAP35/EHD1/AP2A1/MARK2/DDX56/ROBO3/BAIAP2/RAPGEF1/ABL2/ENC1/S100A9/TUBB2B/CBFA2T2/MAPRE3/NDRG4/AMIGO1/FGFR1/GRN/ARF6/BMP5/MAGI2/PTN/CAMK2B/FYN/NTRK3/DDR1/PTK2B/ITGA3/BMP7/SCN1B/ITGA6/SERPINF1/TMEM106B/NPTN/ATP1B2/STYXL1/CAPRIN1/RGMA/FZD1/DISC1/RGS2/NDNF/PTK7/ANKRD27/CAPRIN2/WNT5A/TMEM30A/SCARF1/CX3CL1/MDK/APOE/KATNB1	64	go_bp
